candidate_id	file	accepted_K20	candidate_truth	exact_edge_count	approximate_edge_count	edge_sets_identical	exact_only_edges	approximate_only_edges	exact_instance_ids	approximate_instance_ids
2023-06-06_0176:semantic:T030:A016:C00058	2023-06-06_0176	1	weed	2	2	1	0	0	2023-06-06_0176:instance:6;2023-06-06_0176:instance:84	2023-06-06_0176:instance:6;2023-06-06_0176:instance:84
2023-06-06_0176:semantic:T030:A016:C00059	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:83
2023-06-06_0176:semantic:T030:A016:C00060	2023-06-06_0176	1	weed	2	2	1	0	0	2023-06-06_0176:instance:142;2023-06-06_0176:instance:143	2023-06-06_0176:instance:142;2023-06-06_0176:instance:143
2023-06-06_0176:semantic:T030:A016:C00062	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:23	2023-06-06_0176:instance:23
2023-06-06_0176:semantic:T030:A016:C00063	2023-06-06_0176	0	weed	2	3	0	0	1	2023-06-06_0176:instance:85;2023-06-06_0176:instance:86	2023-06-06_0176:instance:7;2023-06-06_0176:instance:85;2023-06-06_0176:instance:86
2023-06-06_0176:semantic:T030:A016:C00065	2023-06-06_0176	1	weed	1	1	1	0	0	2023-06-06_0176:instance:1	2023-06-06_0176:instance:1
2023-06-06_0176:semantic:T030:A016:C00066	2023-06-06_0176	1	weed	1	1	1	0	0	2023-06-06_0176:instance:7	2023-06-06_0176:instance:7
2023-06-06_0176:semantic:T030:A016:C00067	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:87
2023-06-06_0176:semantic:T030:A016:C00068	2023-06-06_0176	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0176:semantic:T030:A016:C00069	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:88
2023-06-06_0176:semantic:T030:A016:C00070	2023-06-06_0176	1	weed	1	1	1	0	0	2023-06-06_0176:instance:8	2023-06-06_0176:instance:8
2023-06-06_0176:semantic:T030:A016:C00071	2023-06-06_0176	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0176:semantic:T030:A016:C00072	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:11	2023-06-06_0176:instance:11
2023-06-06_0176:semantic:T030:A016:C00073	2023-06-06_0176	1	weed	1	1	1	0	0	2023-06-06_0176:instance:21	2023-06-06_0176:instance:21
2023-06-06_0176:semantic:T030:A016:C00074	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:97
2023-06-06_0176:semantic:T030:A016:C00075	2023-06-06_0176	0	weed	4	4	1	0	0	2023-06-06_0176:instance:93;2023-06-06_0176:instance:94;2023-06-06_0176:instance:95;2023-06-06_0176:instance:96	2023-06-06_0176:instance:93;2023-06-06_0176:instance:94;2023-06-06_0176:instance:95;2023-06-06_0176:instance:96
2023-06-06_0176:semantic:T030:A016:C00076	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:22	2023-06-06_0176:instance:22
2023-06-06_0176:semantic:T030:A016:C00078	2023-06-06_0176	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0176:semantic:T030:A016:C00079	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:128	2023-06-06_0176:instance:128
2023-06-06_0176:semantic:T030:A016:C00080	2023-06-06_0176	0	weed	0	0	1	0	0		
2023-06-06_0176:semantic:T030:A016:C00081	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:9
2023-06-06_0176:semantic:T030:A016:C00082	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:91
2023-06-06_0176:semantic:T030:A016:C00083	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:27
2023-06-06_0176:semantic:T030:A016:C00084	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:92	2023-06-06_0176:instance:92
2023-06-06_0176:semantic:T030:A016:C00085	2023-06-06_0176	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0176:semantic:T030:A016:C00086	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:26	2023-06-06_0176:instance:26
2023-06-06_0176:semantic:T030:A016:C00087	2023-06-06_0176	0	crop	0	2	0	0	2		2023-06-06_0176:instance:29;2023-06-06_0176:instance:31
2023-06-06_0176:semantic:T030:A016:C00088	2023-06-06_0176	1	weed	1	1	1	0	0	2023-06-06_0176:instance:127	2023-06-06_0176:instance:127
2023-06-06_0176:semantic:T030:A016:C00089	2023-06-06_0176	0	ambiguous_or_background	0	8	0	0	8		2023-06-06_0176:instance:129;2023-06-06_0176:instance:130;2023-06-06_0176:instance:131;2023-06-06_0176:instance:132;2023-06-06_0176:instance:133;2023-06-06_0176:instance:134;2023-06-06_0176:instance:135;2023-06-06_0176:instance:136
2023-06-06_0176:semantic:T030:A016:C00090	2023-06-06_0176	0	ambiguous_or_background	0	8	0	0	8		2023-06-06_0176:instance:108;2023-06-06_0176:instance:110;2023-06-06_0176:instance:111;2023-06-06_0176:instance:112;2023-06-06_0176:instance:113;2023-06-06_0176:instance:149;2023-06-06_0176:instance:155;2023-06-06_0176:instance:99
2023-06-06_0176:semantic:T030:A016:C00092	2023-06-06_0176	0	crop	0	0	1	0	0		
2023-06-06_0176:semantic:T030:A016:C00093	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:10
2023-06-06_0176:semantic:T030:A016:C00094	2023-06-06_0176	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0176:semantic:T030:A016:C00095	2023-06-06_0176	1	weed	1	1	1	0	0	2023-06-06_0176:instance:102	2023-06-06_0176:instance:102
2023-06-06_0176:semantic:T030:A016:C00096	2023-06-06_0176	0	ambiguous_or_background	0	2	0	0	2		2023-06-06_0176:instance:108;2023-06-06_0176:instance:109
2023-06-06_0176:semantic:T030:A016:C00097	2023-06-06_0176	0	weed	2	2	1	0	0	2023-06-06_0176:instance:103;2023-06-06_0176:instance:104	2023-06-06_0176:instance:103;2023-06-06_0176:instance:104
2023-06-06_0176:semantic:T030:A016:C00098	2023-06-06_0176	0	weed	4	4	1	0	0	2023-06-06_0176:instance:138;2023-06-06_0176:instance:139;2023-06-06_0176:instance:140;2023-06-06_0176:instance:141	2023-06-06_0176:instance:138;2023-06-06_0176:instance:139;2023-06-06_0176:instance:140;2023-06-06_0176:instance:141
2023-06-06_0176:semantic:T030:A016:C00099	2023-06-06_0176	1	ambiguous_or_background	0	2	0	0	2		2023-06-06_0176:instance:100;2023-06-06_0176:instance:101
2023-06-06_0176:semantic:T030:A016:C00100	2023-06-06_0176	0	weed	6	6	1	0	0	2023-06-06_0176:instance:114;2023-06-06_0176:instance:115;2023-06-06_0176:instance:116;2023-06-06_0176:instance:117;2023-06-06_0176:instance:118;2023-06-06_0176:instance:119	2023-06-06_0176:instance:114;2023-06-06_0176:instance:115;2023-06-06_0176:instance:116;2023-06-06_0176:instance:117;2023-06-06_0176:instance:118;2023-06-06_0176:instance:119
2023-06-06_0176:semantic:T030:A016:C00101	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:34	2023-06-06_0176:instance:34
2023-06-06_0176:semantic:T030:A016:C00102	2023-06-06_0176	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0176:semantic:T030:A016:C00103	2023-06-06_0176	0	weed	3	3	1	0	0	2023-06-06_0176:instance:105;2023-06-06_0176:instance:106;2023-06-06_0176:instance:107	2023-06-06_0176:instance:105;2023-06-06_0176:instance:106;2023-06-06_0176:instance:107
2023-06-06_0176:semantic:T030:A016:C00104	2023-06-06_0176	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0176:semantic:T030:A016:C00105	2023-06-06_0176	1	weed	2	2	1	0	0	2023-06-06_0176:instance:32;2023-06-06_0176:instance:33	2023-06-06_0176:instance:32;2023-06-06_0176:instance:33
2023-06-06_0176:semantic:T030:A016:C00106	2023-06-06_0176	0	weed	5	5	1	0	0	2023-06-06_0176:instance:122;2023-06-06_0176:instance:123;2023-06-06_0176:instance:124;2023-06-06_0176:instance:125;2023-06-06_0176:instance:126	2023-06-06_0176:instance:122;2023-06-06_0176:instance:123;2023-06-06_0176:instance:124;2023-06-06_0176:instance:125;2023-06-06_0176:instance:126
2023-06-06_0176:semantic:T030:A016:C00107	2023-06-06_0176	0	weed	2	2	1	0	0	2023-06-06_0176:instance:120;2023-06-06_0176:instance:121	2023-06-06_0176:instance:120;2023-06-06_0176:instance:121
2023-06-06_0176:semantic:T030:A016:C00108	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:152	2023-06-06_0176:instance:152
2023-06-06_0231:semantic:T030:A016:C00001	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:31
2023-06-06_0231:semantic:T030:A016:C00002	2023-06-06_0231	0	weed	1	1	1	0	0	2023-06-06_0231:instance:57	2023-06-06_0231:instance:57
2023-06-06_0231:semantic:T030:A016:C00003	2023-06-06_0231	1	weed	4	4	1	0	0	2023-06-06_0231:instance:54;2023-06-06_0231:instance:55;2023-06-06_0231:instance:56;2023-06-06_0231:instance:71	2023-06-06_0231:instance:54;2023-06-06_0231:instance:55;2023-06-06_0231:instance:56;2023-06-06_0231:instance:71
2023-06-06_0231:semantic:T030:A016:C00004	2023-06-06_0231	1	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:27
2023-06-06_0231:semantic:T030:A016:C00006	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:30
2023-06-06_0231:semantic:T030:A016:C00007	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:26
2023-06-06_0231:semantic:T030:A016:C00008	2023-06-06_0231	1	weed	1	1	1	0	0	2023-06-06_0231:instance:52	2023-06-06_0231:instance:52
2023-06-06_0231:semantic:T030:A016:C00009	2023-06-06_0231	1	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:32
2023-06-06_0231:semantic:T030:A016:C00010	2023-06-06_0231	1	weed	1	1	1	0	0	2023-06-06_0231:instance:53	2023-06-06_0231:instance:53
2023-06-06_0231:semantic:T030:A016:C00011	2023-06-06_0231	1	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:29
2023-06-06_0231:semantic:T030:A016:C00012	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:34
2023-06-06_0231:semantic:T030:A016:C00013	2023-06-06_0231	1	weed	1	1	1	0	0	2023-06-06_0231:instance:50	2023-06-06_0231:instance:50
2023-06-06_0231:semantic:T030:A016:C00014	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:33
2023-06-06_0231:semantic:T030:A016:C00015	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:28
2023-06-06_0231:semantic:T030:A016:C00016	2023-06-06_0231	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0231:semantic:T030:A016:C00017	2023-06-06_0231	0	weed	0	0	1	0	0		
2023-06-06_0231:semantic:T030:A016:C00018	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:51
2023-06-06_0231:semantic:T030:A016:C00019	2023-06-06_0231	0	weed	1	1	1	0	0	2023-06-06_0231:instance:72	2023-06-06_0231:instance:72
2023-06-06_0231:semantic:T030:A016:C00021	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:73
2023-06-06_0231:semantic:T030:A016:C00022	2023-06-06_0231	0	weed	1	1	1	0	0	2023-06-06_0231:instance:25	2023-06-06_0231:instance:25
2023-06-06_0231:semantic:T030:A016:C00023	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:23
2023-06-06_0231:semantic:T030:A016:C00024	2023-06-06_0231	0	weed	1	1	1	0	0	2023-06-06_0231:instance:24	2023-06-06_0231:instance:24
2023-06-06_0231:semantic:T030:A016:C00025	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:22
2023-06-06_0231:semantic:T030:A016:C00026	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:19
2023-06-06_0231:semantic:T030:A016:C00027	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:21
2023-06-06_0231:semantic:T030:A016:C00028	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:20
2023-06-06_0231:semantic:T030:A016:C00029	2023-06-06_0231	0	crop	0	1	0	0	1		2023-06-06_0231:instance:49
2023-06-06_0231:semantic:T030:A016:C00030	2023-06-06_0231	1	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:18
2023-06-06_0231:semantic:T030:A016:C00031	2023-06-06_0231	1	weed	1	1	1	0	0	2023-06-06_0231:instance:47	2023-06-06_0231:instance:47
2023-06-06_0231:semantic:T030:A016:C00032	2023-06-06_0231	1	weed	1	1	1	0	0	2023-06-06_0231:instance:48	2023-06-06_0231:instance:48
2023-06-06_0231:semantic:T030:A016:C00033	2023-06-06_0231	1	weed	1	1	1	0	0	2023-06-06_0231:instance:17	2023-06-06_0231:instance:17
2023-06-06_0231:semantic:T030:A016:C00034	2023-06-06_0231	0	weed	1	1	1	0	0	2023-06-06_0231:instance:12	2023-06-06_0231:instance:12
2023-06-06_0231:semantic:T030:A016:C00035	2023-06-06_0231	1	weed	1	1	1	0	0	2023-06-06_0231:instance:39	2023-06-06_0231:instance:39
2023-06-06_0231:semantic:T030:A016:C00037	2023-06-06_0231	0	weed	1	1	1	0	0	2023-06-06_0231:instance:11	2023-06-06_0231:instance:11
2023-06-06_0231:semantic:T030:A016:C00038	2023-06-06_0231	0	weed	1	1	1	0	0	2023-06-06_0231:instance:16	2023-06-06_0231:instance:16
2023-06-06_0231:semantic:T030:A016:C00039	2023-06-06_0231	1	weed	1	1	1	0	0	2023-06-06_0231:instance:46	2023-06-06_0231:instance:46
2023-06-06_0231:semantic:T030:A016:C00040	2023-06-06_0231	1	weed	1	1	1	0	0	2023-06-06_0231:instance:15	2023-06-06_0231:instance:15
2023-06-06_0231:semantic:T030:A016:C00041	2023-06-06_0231	0	weed	1	1	1	0	0	2023-06-06_0231:instance:67	2023-06-06_0231:instance:67
2023-06-06_0231:semantic:T030:A016:C00042	2023-06-06_0231	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0231:semantic:T030:A016:C00043	2023-06-06_0231	1	weed	2	2	1	0	0	2023-06-06_0231:instance:14;2023-06-06_0231:instance:44	2023-06-06_0231:instance:14;2023-06-06_0231:instance:44
2023-06-06_0231:semantic:T030:A016:C00044	2023-06-06_0231	0	weed	1	1	1	0	0	2023-06-06_0231:instance:68	2023-06-06_0231:instance:68
2023-06-06_0231:semantic:T030:A016:C00045	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:10
2023-06-06_0231:semantic:T030:A016:C00046	2023-06-06_0231	0	weed	2	2	1	0	0	2023-06-06_0231:instance:45;2023-06-06_0231:instance:9	2023-06-06_0231:instance:45;2023-06-06_0231:instance:9
2023-06-06_0231:semantic:T030:A016:C00047	2023-06-06_0231	0	weed	1	1	1	0	0	2023-06-06_0231:instance:13	2023-06-06_0231:instance:13
2023-06-06_0231:semantic:T030:A016:C00048	2023-06-06_0231	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0231:semantic:T030:A016:C00049	2023-06-06_0231	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0231:semantic:T030:A016:C00050	2023-06-06_0231	0	ambiguous_or_background	0	3	0	0	3		2023-06-06_0231:instance:1;2023-06-06_0231:instance:2;2023-06-06_0231:instance:35
2023-06-06_0231:semantic:T030:A016:C00051	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:42
2023-06-06_0231:semantic:T030:A016:C00052	2023-06-06_0231	1	weed	1	1	1	0	0	2023-06-06_0231:instance:38	2023-06-06_0231:instance:38
2023-06-06_0231:semantic:T030:A016:C00053	2023-06-06_0231	1	weed	1	1	1	0	0	2023-06-06_0231:instance:41	2023-06-06_0231:instance:41
2023-06-06_0231:semantic:T030:A016:C00054	2023-06-06_0231	0	crop	0	0	1	0	0		
2023-06-06_0231:semantic:T030:A016:C00055	2023-06-06_0231	0	ambiguous_or_background	0	2	0	0	2		2023-06-06_0231:instance:3;2023-06-06_0231:instance:43
2023-06-06_0231:semantic:T030:A016:C00056	2023-06-06_0231	0	crop	0	0	1	0	0		
2023-06-06_0231:semantic:T030:A016:C00057	2023-06-06_0231	1	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0231:semantic:T030:A016:C00058	2023-06-06_0231	0	ambiguous_or_background	0	4	0	0	4		2023-06-06_0231:instance:58;2023-06-06_0231:instance:6;2023-06-06_0231:instance:7;2023-06-06_0231:instance:8
2023-06-06_0231:semantic:T030:A016:C00059	2023-06-06_0231	1	weed	2	2	1	0	0	2023-06-06_0231:instance:36;2023-06-06_0231:instance:37	2023-06-06_0231:instance:36;2023-06-06_0231:instance:37
2023-06-06_0231:semantic:T030:A016:C00060	2023-06-06_0231	0	weed	1	1	1	0	0	2023-06-06_0231:instance:69	2023-06-06_0231:instance:69
2023-06-06_0231:semantic:T030:A016:C00061	2023-06-06_0231	1	weed	1	1	1	0	0	2023-06-06_0231:instance:40	2023-06-06_0231:instance:40
2023-06-06_0231:semantic:T030:A016:C00062	2023-06-06_0231	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0231:instance:5
2023-06-06_0231:semantic:T030:A016:C00063	2023-06-06_0231	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0231:semantic:T030:A016:C00065	2023-06-06_0231	0	weed	1	1	1	0	0	2023-06-06_0231:instance:70	2023-06-06_0231:instance:70
2023-06-06_0667:semantic:T030:A016:C00001	2023-06-06_0667	0	ambiguous_or_background	0	5	0	0	5		2023-06-06_0667:instance:104;2023-06-06_0667:instance:43;2023-06-06_0667:instance:44;2023-06-06_0667:instance:45;2023-06-06_0667:instance:84
2023-06-06_0667:semantic:T030:A016:C00002	2023-06-06_0667	0	ambiguous_or_background	0	33	0	0	33		2023-06-06_0667:instance:103;2023-06-06_0667:instance:105;2023-06-06_0667:instance:106;2023-06-06_0667:instance:41;2023-06-06_0667:instance:46;2023-06-06_0667:instance:47;2023-06-06_0667:instance:48;2023-06-06_0667:instance:49;2023-06-06_0667:instance:50;2023-06-06_0667:instance:51;2023-06-06_0667:instance:52;2023-06-06_0667:instance:53;2023-06-06_0667:instance:54;2023-06-06_0667:instance:55;2023-06-06_0667:instance:56;2023-06-06_0667:instance:57;2023-06-06_0667:instance:58;2023-06-06_0667:instance:59;2023-06-06_0667:instance:60;2023-06-06_0667:instance:61;2023-06-06_0667:instance:62;2023-06-06_0667:instance:63;2023-06-06_0667:instance:64;2023-06-06_0667:instance:65;2023-06-06_0667:instance:66;2023-06-06_0667:instance:67;2023-06-06_0667:instance:68;2023-06-06_0667:instance:69;2023-06-06_0667:instance:70;2023-06-06_0667:instance:71;2023-06-06_0667:instance:86;2023-06-06_0667:instance:87;2023-06-06_0667:instance:92
2023-06-06_0667:semantic:T030:A016:C00003	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:65	2023-06-06_0667:instance:65
2023-06-06_0667:semantic:T030:A016:C00004	2023-06-06_0667	0	ambiguous_or_background	0	12	0	0	12		2023-06-06_0667:instance:103;2023-06-06_0667:instance:68;2023-06-06_0667:instance:69;2023-06-06_0667:instance:70;2023-06-06_0667:instance:71;2023-06-06_0667:instance:72;2023-06-06_0667:instance:73;2023-06-06_0667:instance:74;2023-06-06_0667:instance:75;2023-06-06_0667:instance:76;2023-06-06_0667:instance:77;2023-06-06_0667:instance:78
2023-06-06_0667:semantic:T030:A016:C00005	2023-06-06_0667	1	weed	1	1	1	0	0	2023-06-06_0667:instance:105	2023-06-06_0667:instance:105
2023-06-06_0667:semantic:T030:A016:C00006	2023-06-06_0667	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0667:instance:106
2023-06-06_0667:semantic:T030:A016:C00007	2023-06-06_0667	1	weed	1	1	1	0	0	2023-06-06_0667:instance:40	2023-06-06_0667:instance:40
2023-06-06_0667:semantic:T030:A016:C00008	2023-06-06_0667	1	weed	1	1	1	0	0	2023-06-06_0667:instance:41	2023-06-06_0667:instance:41
2023-06-06_0667:semantic:T030:A016:C00009	2023-06-06_0667	1	weed	1	1	1	0	0	2023-06-06_0667:instance:39	2023-06-06_0667:instance:39
2023-06-06_0667:semantic:T030:A016:C00010	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:42	2023-06-06_0667:instance:42
2023-06-06_0667:semantic:T030:A016:C00011	2023-06-06_0667	1	weed	2	2	1	0	0	2023-06-06_0667:instance:37;2023-06-06_0667:instance:38	2023-06-06_0667:instance:37;2023-06-06_0667:instance:38
2023-06-06_0667:semantic:T030:A016:C00012	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:102	2023-06-06_0667:instance:102
2023-06-06_0667:semantic:T030:A016:C00013	2023-06-06_0667	1	weed	4	4	1	0	0	2023-06-06_0667:instance:33;2023-06-06_0667:instance:34;2023-06-06_0667:instance:35;2023-06-06_0667:instance:36	2023-06-06_0667:instance:33;2023-06-06_0667:instance:34;2023-06-06_0667:instance:35;2023-06-06_0667:instance:36
2023-06-06_0667:semantic:T030:A016:C00014	2023-06-06_0667	1	weed	1	1	1	0	0	2023-06-06_0667:instance:22	2023-06-06_0667:instance:22
2023-06-06_0667:semantic:T030:A016:C00015	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:19	2023-06-06_0667:instance:19
2023-06-06_0667:semantic:T030:A016:C00016	2023-06-06_0667	1	weed	2	2	1	0	0	2023-06-06_0667:instance:20;2023-06-06_0667:instance:21	2023-06-06_0667:instance:20;2023-06-06_0667:instance:21
2023-06-06_0667:semantic:T030:A016:C00017	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:17	2023-06-06_0667:instance:17
2023-06-06_0667:semantic:T030:A016:C00018	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:18	2023-06-06_0667:instance:18
2023-06-06_0667:semantic:T030:A016:C00019	2023-06-06_0667	1	weed	1	1	1	0	0	2023-06-06_0667:instance:32	2023-06-06_0667:instance:32
2023-06-06_0667:semantic:T030:A016:C00020	2023-06-06_0667	1	weed	1	1	1	0	0	2023-06-06_0667:instance:16	2023-06-06_0667:instance:16
2023-06-06_0667:semantic:T030:A016:C00021	2023-06-06_0667	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0667:instance:31
2023-06-06_0667:semantic:T030:A016:C00022	2023-06-06_0667	1	weed	1	1	1	0	0	2023-06-06_0667:instance:27	2023-06-06_0667:instance:27
2023-06-06_0667:semantic:T030:A016:C00023	2023-06-06_0667	0	ambiguous_or_background	0	6	0	0	6		2023-06-06_0667:instance:23;2023-06-06_0667:instance:24;2023-06-06_0667:instance:25;2023-06-06_0667:instance:26;2023-06-06_0667:instance:95;2023-06-06_0667:instance:97
2023-06-06_0667:semantic:T030:A016:C00024	2023-06-06_0667	0	ambiguous_or_background	0	2	0	0	2		2023-06-06_0667:instance:28;2023-06-06_0667:instance:29
2023-06-06_0667:semantic:T030:A016:C00025	2023-06-06_0667	0	crop	0	0	1	0	0		
2023-06-06_0667:semantic:T030:A016:C00026	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:30	2023-06-06_0667:instance:30
2023-06-06_0667:semantic:T030:A016:C00027	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:15	2023-06-06_0667:instance:15
2023-06-06_0667:semantic:T030:A016:C00028	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:28	2023-06-06_0667:instance:28
2023-06-06_0667:semantic:T030:A016:C00029	2023-06-06_0667	0	weed	2	2	1	0	0	2023-06-06_0667:instance:101;2023-06-06_0667:instance:7	2023-06-06_0667:instance:101;2023-06-06_0667:instance:7
2023-06-06_0667:semantic:T030:A016:C00030	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:95	2023-06-06_0667:instance:95
2023-06-06_0667:semantic:T030:A016:C00031	2023-06-06_0667	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0667:instance:94
2023-06-06_0667:semantic:T030:A016:C00032	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:25	2023-06-06_0667:instance:25
2023-06-06_0667:semantic:T030:A016:C00033	2023-06-06_0667	1	weed	1	1	1	0	0	2023-06-06_0667:instance:98	2023-06-06_0667:instance:98
2023-06-06_0667:semantic:T030:A016:C00034	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:97	2023-06-06_0667:instance:97
2023-06-06_0667:semantic:T030:A016:C00035	2023-06-06_0667	1	weed	1	1	1	0	0	2023-06-06_0667:instance:6	2023-06-06_0667:instance:6
2023-06-06_0667:semantic:T030:A016:C00036	2023-06-06_0667	1	weed	1	1	1	0	0	2023-06-06_0667:instance:14	2023-06-06_0667:instance:14
2023-06-06_0667:semantic:T030:A016:C00037	2023-06-06_0667	1	weed	1	1	1	0	0	2023-06-06_0667:instance:99	2023-06-06_0667:instance:99
2023-06-06_0667:semantic:T030:A016:C00038	2023-06-06_0667	1	weed	3	3	1	0	0	2023-06-06_0667:instance:10;2023-06-06_0667:instance:11;2023-06-06_0667:instance:9	2023-06-06_0667:instance:10;2023-06-06_0667:instance:11;2023-06-06_0667:instance:9
2023-06-06_0667:semantic:T030:A016:C00039	2023-06-06_0667	1	ambiguous_or_background	0	1	0	0	1		2023-06-06_0667:instance:100
2023-06-06_0667:semantic:T030:A016:C00040	2023-06-06_0667	1	weed	1	1	1	0	0	2023-06-06_0667:instance:4	2023-06-06_0667:instance:4
2023-06-06_0667:semantic:T030:A016:C00041	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:13	2023-06-06_0667:instance:13
2023-06-06_0667:semantic:T030:A016:C00042	2023-06-06_0667	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0667:instance:12
2023-06-06_0667:semantic:T030:A016:C00043	2023-06-06_0667	1	weed	1	1	1	0	0	2023-06-06_0667:instance:96	2023-06-06_0667:instance:96
2023-06-06_0667:semantic:T030:A016:C00044	2023-06-06_0667	1	weed	1	1	1	0	0	2023-06-06_0667:instance:2	2023-06-06_0667:instance:2
2023-06-06_0667:semantic:T030:A016:C00045	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:8	2023-06-06_0667:instance:8
2023-06-06_0667:semantic:T030:A016:C00046	2023-06-06_0667	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0667:semantic:T030:A016:C00047	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:3	2023-06-06_0667:instance:3
2023-06-06_0667:semantic:T030:A016:C00048	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:5	2023-06-06_0667:instance:5
2023-06-06_0667:semantic:T030:A016:C00049	2023-06-06_0667	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0667:semantic:T030:A016:C00050	2023-06-06_0667	0	weed	1	1	1	0	0	2023-06-06_0667:instance:1	2023-06-06_0667:instance:1
2023-06-06_0667:semantic:T030:A016:C00051	2023-06-06_0667	0	ambiguous_or_background	0	0	1	0	0		
